# Likely scene.json / project.json keys (camelCase identifiers, 3-28 chars)
# total matches: 1457 (incl. duplicates) | unique: 1133
# column 1: encoding (A=ASCII, U=UTF-16LE)  column 2: file offset  column 3: string
# NOTE: restricted to file-offset range 0x424e00..0x4da000 (data/read-only sections)

A 0x0048eca0  positionoffsetrandom
A 0x0048ecb8  angularvelocityrandom
A 0x0048ecd0  alphachange
A 0x0048ece0  oscillateposition
A 0x0048ecf8  oscillatealpha
A 0x0048ed08  oscillatesize
A 0x0048ed18  movement
A 0x0048ed28  angularmovement
A 0x0048ed38  alphafade
A 0x0048ed48  sizechange
A 0x0048ed58  turbulence
A 0x0048ed64  vortex
A 0x0048ed88  controlpointattract
A 0x0048ee08  collisionsphere
A 0x0048ee18  collisionbox
A 0x0048ee28  collisionbounds
A 0x0048ee38  collisionquad
A 0x0048ee48  capvelocity
A 0x0048ee58  remapvalue
A 0x0048ee68  inheritvaluefromevent
A 0x0048ee80  collisionplane
A 0x0048ee90  genericropeparticle
A 0x0048eea8  children
A 0x0048eeb8  eventfollow
A 0x0048eec8  eventspawn
A 0x0048eed8  spritetrail
A 0x0048eee8  minlength
A 0x0048ef00  ropetrail
A 0x0048ef60  eventdeath
A 0x0048f048  dependencies
A 0x0048f058  attachment
A 0x0048f068  rotateObjectSpace
A 0x0048f07c  lookAt
A 0x0048f088  lookAtYaw
A 0x0048f098  setParent
A 0x0048f0c8  parallaxDepth
A 0x0048f0d8  sortorder
A 0x0048f0e8  getTransformMatrix
A 0x0048f100  getAttachmentOrigin
A 0x0048f118  getAttachmentAngles
A 0x0048f138  disablepropagation
A 0x0048f150  getParent
A 0x0048f160  getChildren
A 0x0048f170  getAttachmentIndex
A 0x0048f188  getAttachmentMatrix
A 0x0048f1a0  visible
A 0x0048f438  rgba8888s
A 0x0048f480  rgba16161616f
A 0x0048f490  rgba16161616S
A 0x0048f530  conditions
A 0x0048f53c  format
A 0x0048f550  effects
A 0x0048f588  target
A 0x0048f590  compose
A 0x0048f5a0  unique
A 0x0048f628  functions
A 0x0048f640  nointerpolation
A 0x0048f650  clampuvs
A 0x0048f660  ledsource
A 0x0048f670  colorBlendMode
A 0x0048f680  brightness
A 0x0048f690  perspective
A 0x0048f6a0  castshadow
A 0x0048f6b0  copybackground
A 0x0048f6c0  getMaterialCount
A 0x0048f6d8  setMaterialProperty
A 0x0048f6f0  executeMaterialFunction
A 0x0048f708  getEffect
A 0x0048f718  getEffectCount
A 0x0048f728  transformAttachmentToTexture
A 0x0048f748  getMaterial
A 0x0048f760  sequential
A 0x0048f770  queuemode
A 0x0048f868  mindistance
A 0x0048f880  playbackmode
A 0x0048f890  muteineditor
A 0x0048f8a8  mintime
A 0x0048f8b0  maxtime
A 0x0048f8b8  attenuation
A 0x0048f8c8  startsilent
A 0x0048f8d8  spatialization
A 0x0048f990  passthrough
A 0x0048f9a0  solidlayer
A 0x0048f9b0  projectlayer
A 0x0048f9c0  instanced
A 0x0048f9d0  blendin
A 0x0048f9d8  blendout
A 0x0048f9e8  nopadding
A 0x0048f9f8  autosize
A 0x0048fa08  animationlayers
A 0x0048fa18  autosort
A 0x0048fa38  genericimage2
A 0x0048fa48  instance
A 0x0048fa54  puppet
A 0x0048fbe8  topleft
A 0x0048fbf0  getTextureAnimation
A 0x0048fc08  getVideoTexture
A 0x0048fc18  topright
A 0x0048fc28  bottomright
A 0x0048fc34  bottom
A 0x0048fc40  bottomleft
A 0x0048fc50  destroyAnimationLayer
A 0x0048fc68  getBoneCount
A 0x0048fc78  getBoneTransform
A 0x0048fc90  setBoneTransform
A 0x0048fca8  getAnimationLayer
A 0x0048fcc0  getAnimationLayerCount
A 0x0048fcd8  createAnimationLayer
A 0x0048fcf0  playSingleAnimation
A 0x0048fd08  getLocalBoneOrigin
A 0x0048fd20  setLocalBoneOrigin
A 0x0048fd38  getBlendShapeIndex
A 0x0048fd50  getBlendShapeWeight
A 0x0048fd68  getLocalBoneTransform
A 0x0048fd80  setLocalBoneTransform
A 0x0048fd98  getLocalBoneAngles
A 0x0048fdb0  setLocalBoneAngles
A 0x0048fdc8  resetBonePhysicsSimulation
A 0x0048fdf0  setCurrentTime
A 0x0048fe00  getCurrentTime
A 0x0048fe10  setBlendShapeWeight
A 0x0048fe28  getBoneIndex
A 0x0048fe38  getBoneParentIndex
A 0x0048fe50  applyBonePhysicsImpulse
A 0x0048fe68  addEndedCallback
A 0x004900f0  rootmotion
A 0x004901e0  emitParticles
A 0x004901f8  lifetime
A 0x00490208  controlpoint0
A 0x00490218  emitterimage
A 0x00490228  instanceoverride
A 0x00490240  controlpointangle2
A 0x00490258  controlpoint3
A 0x00490268  controlpointangle3
A 0x00490280  controlpoint4
A 0x00490290  controlpointangle0
A 0x004902a8  controlpoint1
A 0x004902b8  controlpointangle1
A 0x004902d0  controlpoint2
A 0x004902e0  controlpointangle6
A 0x004902f8  controlpoint7
A 0x00490308  controlpointangle7
A 0x00490320  controlpointangle4
A 0x00490338  controlpoint5
A 0x00490348  controlpointangle5
A 0x00490360  controlpoint6
A 0x004905b0  limituseellipsis
A 0x004905c8  blockalign
A 0x004905d8  backgroundcolor
A 0x004905e8  pointsize
A 0x004905f8  backgroundbrightness
A 0x00490610  opaquebackground
A 0x00490628  limitwidth
A 0x00490638  limitrows
A 0x00490650  outline
A 0x00490660  dropshadow
A 0x00490670  padding
A 0x00490678  spacing
A 0x00490680  maxwidth
A 0x00490690  maxrows
A 0x00490698  dropshadowopacity
A 0x004906b0  dropshadowcolor
A 0x004906c0  dropshadowoffset
A 0x004906d8  horizontalalign
A 0x004906e8  outlinethickness
A 0x00490700  outlinecolor
A 0x00490710  blursize
A 0x00490720  dropshadowsize
A 0x00490730  verticalalign
A 0x00490740  anchor
A 0x004908cc  cookie
A 0x00490920  density
A 0x00490928  volumetricsexponent
A 0x00490940  cascadedistance0
A 0x00490958  cascadedistance1
A 0x00490998  intensity
A 0x004909a8  innercone
A 0x004909b8  outercone
A 0x004909d0  ldirectional
A 0x004909e0  usecookie
A 0x004909f0  castvolumetrics
A 0x00490a00  cascadedistance2
A 0x00490a18  lightsourcesize
A 0x00490a28  lpoint
A 0x00490aec  point0
A 0x00490af4  point1
A 0x00490afc  point2
A 0x00490b04  point3
A 0x00490c40  maxlifetime
A 0x00490c50  opacity
A 0x00490c58  rotation
A 0x00490c68  angularspeed
A 0x00490c78  lifetimefraction
A 0x00490c90  particlesystemtime
A 0x00490ca8  layertime
A 0x00490cb8  velocity
A 0x00490cc8  deltatocontrolpoint
A 0x00490ce0  distancetocontrolpoint
A 0x00490d18  runtime
A 0x00490d20  timeofday
A 0x00490d30  subtract
A 0x00490d48  directiontocontrolpoint
A 0x00490d60  layerorigin
A 0x00490d88  triangle
A 0x00490d98  simplexnoise
A 0x00490da8  fbmnoise
A 0x00490db8  average
A 0x00490dc8  square
A 0x00490dd0  setcoloropacity
A 0x00490de0  multiplycoloropacity
A 0x00490df8  setvelocity
A 0x00490e08  addvelocity
A 0x00490e18  setcolor
A 0x00490e28  multiplycolor
A 0x00490e38  setopacity
A 0x00490e48  multiplyopacity
A 0x00490e58  setangularvelocity
A 0x00490e70  addangularvelocity
A 0x00490e88  setsize
A 0x00490e90  multiplysize
A 0x00490ea0  setrotation
A 0x00490eb0  addrotation
A 0x00490fc8  ikrminl
A 0x00490fe0  ikrmaxl
A 0x00490fe8  blendtime
A 0x004d8ca8  wsprintfW
A 0x004d9762  timeBeginPeriod
A 0x004d9774  timeEndPeriod
U 0x0042ece0  advapi32
U 0x0042ecf8  kernel32
U 0x0042ed58  user32
U 0x0042f9e8  american
U 0x0042fa50  australian
U 0x0042fa68  belgian
U 0x0042fa78  canadian
U 0x0042faa0  chinese
U 0x00430210  america
U 0x00430220  britain
U 0x00430250  england
U 0x00430280  holland
U 0x00440926  tABCDEFGHIJKLMNOPQRSTUVWXYZ
U 0x0044099e  tabcdefghijklmnopqrstuvwxyz
U 0x0045c135  eabcdefghijklmnopqrstuvwxyz
U 0x00471110  precisionx
U 0x00471128  rtsshook
U 0x00471150  owexplorer
U 0x00471168  mirillis
U 0x00471190  keyhookdll
U 0x004711c0  playclawhook
U 0x004711e0  ovldynext
U 0x004711f8  ss2osd
U 0x00471208  ss3osd
U 0x00471238  mkiiosd
U 0x00471248  ss2devprops
U 0x00471260  ss3devprops
U 0x00471290  sonicsuite
U 0x004712a8  ssaudioosd
U 0x004712d0  gametooldll
U 0x004712e8  nahimic
U 0x00471318  xtremetuner
U 0x00471340  discord
U 0x00471380  specialk
U 0x00471398  d3dgear
U 0x004713a8  asusstrixosd
U 0x004713c8  asusphoebusosd
U 0x004713e8  fpsmon
U 0x004713f8  norton
U 0x00471420  browserhook
U 0x00471450  nvinject
U 0x00471468  easyhook
U 0x00471480  easyhk
U 0x00471518  rzchromasdk
U 0x004716b8  disablePlugins
U 0x004717a8  nvumdshim
U 0x00471830  nvwgf2um
U 0x00471848  nvd3dum
U 0x00471a28  rtsshooks
U 0x00471b48  msigamingosd
U 0x00471c30  radeonpro
U 0x00471d00  kernelbase
U 0x00471ec0  audioses
U 0x004726e8  cxWallpaperEngineGlobalMutex
U 0x00472d28  faultyShutdown
U 0x00472d78  hideTrayIcon
